date,brand,Product Line,size,presentation,sales
29/10/2021,Producto 6,Ale,6,Bottle,"$5,020.59 "
29/10/2021,Producto 18,Variety,6,Bottle,"$1,238.86 "
29/10/2021,Producto 8,Light,6,Bottle,"$2,275.06 "
29/10/2021,Producto 1,Light,12,Can,$175.89 
29/10/2021,Producto 14,lager,6,Bottle,"$3,018.57 "
29/10/2021,Producto 12,IPA,6,Bottle,$592.14 
29/10/2021,Producto 3,lager,1,Bottle,$197.34 
29/10/2021,Producto 2,Main,1,Can,$426.60 
30/10/2021,Producto 18,Variety,6,Bottle,"$1,214.21 "
30/10/2021,Producto 3,lager,1,Bottle,$185.38 
30/10/2021,Producto 11,lager,18,Can,$299.85 
30/10/2021,Producto 17,Variety,12,Can,"$1,933.79 "
30/10/2021,Producto 4,IPA,18,Can,$839.58 
30/10/2021,Producto 6,Ale,6,Bottle,"$6,485.12 "
30/10/2021,Producto 8,Light,6,Bottle,"$2,393.95 "
30/10/2021,Producto 14,lager,6,Bottle,"$4,134.16 "
30/10/2021,Producto 13,IPA,12,Bottle,$177.89 
30/10/2021,Producto 5,Variety,12,Bottle,"$5,799.75 "
30/10/2021,Producto 12,IPA,6,Bottle,$818.90 
30/10/2021,Producto 15,Main,1,can,$613.11 
30/10/2021,Producto 16,Variety,6,Can,$328.14 
30/10/2021,Producto 10,lager,12,Bottle,"$1,938.77 "
30/10/2021,Producto 19,lager,1,Can,$13.99 
30/10/2021,Producto 1,Light,12,Can,$415.74 
30/10/2021,Producto 7,Main,12,Can,"$1,677.45 "
30/10/2021,Producto 2,Main,1,Can,$379.77 
30/10/2021,Producto 9,Main,12,Bottle,"$6,525.76 "
31/10/2021,Producto 16,Variety,6,Can,$332.13 
31/10/2021,Producto 2,Main,1,Can,$270.13 
31/10/2021,Producto 10,lager,12,Bottle,"$1,096.29 "
31/10/2021,Producto 1,Light,12,Can,$239.85 
31/10/2021,Producto 3,lager,1,Bottle,$200.33 
31/10/2021,Producto 4,IPA,18,Can,$239.88 
31/10/2021,Producto 6,Ale,6,Bottle,"$4,507.97 "
31/10/2021,Producto 18,Variety,6,Bottle,"$1,217.21 "
31/10/2021,Producto 5,Variety,12,Bottle,"$4,465.62 "
31/10/2021,Producto 14,lager,6,Bottle,"$3,539.82 "
31/10/2021,Producto 17,Variety,12,Can,"$1,263.21 "
31/10/2021,Producto 9,Main,12,Bottle,"$4,573.02 "
31/10/2021,Producto 7,Main,12,Can,"$1,164.28 "
31/10/2021,Producto 13,IPA,12,Bottle,$124.92 
31/10/2021,Producto 15,Main,1,can,$478.66 
31/10/2021,Producto 8,Light,6,Bottle,"$2,085.15 "
31/10/2021,Producto 11,lager,18,Can,$219.89 
31/10/2021,Producto 12,IPA,6,Bottle,$698.78 
1/11/2021,Producto 13,IPA,12,Bottle,$77.95 
1/11/2021,Producto 14,lager,6,Bottle,"$1,487.20 "
1/11/2021,Producto 4,IPA,18,Can,$139.93 
1/11/2021,Producto 1,Light,12,Can,$143.91 
1/11/2021,Producto 10,lager,12,Bottle,$496.68 
1/11/2021,Producto 18,Variety,6,Bottle,$510.46 
1/11/2021,Producto 16,Variety,6,Can,$117.87 
1/11/2021,Producto 3,lager,1,Bottle,$158.47 
1/11/2021,Producto 8,Light,6,Bottle,$913.53 
1/11/2021,Producto 6,Ale,6,Bottle,"$1,956.72 "
1/11/2021,Producto 7,Main,12,Can,$570.95 
1/11/2021,Producto 2,Main,1,Can,$197.34 
1/11/2021,Producto 5,Variety,12,Bottle,"$1,269.17 "
1/11/2021,Producto 12,IPA,6,Bottle,$358.63 
1/11/2021,Producto 9,Main,12,Bottle,"$1,912.71 "
1/11/2021,Producto 15,Main,1,can,$181.88 
1/11/2021,Producto 11,lager,18,Can,$179.91 
1/11/2021,Producto 17,Variety,12,Can,$303.81 
2/11/2021,Producto 19,lager,1,Can,$13.99 
2/11/2021,Producto 3,lager,1,Bottle,$125.58 
2/11/2021,Producto 7,Main,12,Can,$642.09 
2/11/2021,Producto 4,IPA,18,Can,$259.87 
2/11/2021,Producto 13,IPA,12,Bottle,$47.97 
2/11/2021,Producto 2,Main,1,Can,$249.20 
2/11/2021,Producto 9,Main,12,Bottle,"$1,903.72 "
2/11/2021,Producto 16,Variety,6,Can,$133.85 
2/11/2021,Producto 6,Ale,6,Bottle,"$2,040.42 "
2/11/2021,Producto 15,Main,1,can,$207.34 
2/11/2021,Producto 14,lager,6,Bottle,"$1,799.37 "
2/11/2021,Producto 11,lager,18,Can,$139.93 
2/11/2021,Producto 12,IPA,6,Bottle,$303.44 
2/11/2021,Producto 18,Variety,6,Bottle,$499.46 
2/11/2021,Producto 8,Light,6,Bottle,$961.25 
2/11/2021,Producto 17,Variety,12,Can,$255.84 
2/11/2021,Producto 5,Variety,12,Bottle,"$1,563.47 "
2/11/2021,Producto 10,lager,12,Bottle,$631.58 
2/11/2021,Producto 1,Light,12,Can,$47.97 
3/11/2021,Producto 15,Main,1,can,$142.90 
3/11/2021,Producto 14,lager,6,Bottle,"$1,779.56 "
3/11/2021,Producto 16,Variety,6,Can,$151.82 
3/11/2021,Producto 2,Main,1,Can,$206.33 
3/11/2021,Producto 18,Variety,6,Bottle,$476.81 
3/11/2021,Producto 11,lager,18,Can,$159.92 
3/11/2021,Producto 10,lager,12,Bottle,"$1,095.19 "
3/11/2021,Producto 7,Main,12,Can,$683.59 
3/11/2021,Producto 3,lager,1,Bottle,$146.51 
3/11/2021,Producto 13,IPA,12,Bottle,$202.85 
3/11/2021,Producto 17,Variety,12,Can,$677.54 
3/11/2021,Producto 4,IPA,18,Can,$159.92 
3/11/2021,Producto 9,Main,12,Bottle,"$2,409.32 "
3/11/2021,Producto 5,Variety,12,Bottle,"$2,401.77 "
3/11/2021,Producto 1,Light,12,Can,$107.92 
3/11/2021,Producto 6,Ale,6,Bottle,"$2,410.42 "
3/11/2021,Producto 8,Light,6,Bottle,"$1,080.62 "
3/11/2021,Producto 12,IPA,6,Bottle,$436.53 
4/11/2021,Producto 14,lager,6,Bottle,"$1,887.48 "
4/11/2021,Producto 9,Main,12,Bottle,"$2,708.43 "
4/11/2021,Producto 7,Main,12,Can,$957.93 
4/11/2021,Producto 10,lager,12,Bottle,"$1,093.17 "
4/11/2021,Producto 18,Variety,6,Bottle,$730.19 
4/11/2021,Producto 5,Variety,12,Bottle,"$2,590.16 "
4/11/2021,Producto 17,Variety,12,Can,$784.46 
4/11/2021,Producto 15,Main,1,can,$233.33 
4/11/2021,Producto 4,IPA,18,Can,$219.89 
4/11/2021,Producto 12,IPA,6,Bottle,$516.30 
4/11/2021,Producto 16,Variety,6,Can,$101.39 
4/11/2021,Producto 13,IPA,12,Bottle,$121.91 
4/11/2021,Producto 3,lager,1,Bottle,$152.49 
4/11/2021,Producto 8,Light,6,Bottle,"$1,169.40 "
4/11/2021,Producto 1,Light,12,Can,$291.79 
4/11/2021,Producto 2,Main,1,Can,$206.35 
4/11/2021,Producto 6,Ale,6,Bottle,"$2,641.09 "
4/11/2021,Producto 11,lager,18,Can,$139.93 
5/11/2021,Producto 17,Variety,12,Can,"$1,334.10 "
5/11/2021,Producto 5,Variety,12,Bottle,"$4,211.00 "
5/11/2021,Producto 1,Light,12,Can,$167.88 
5/11/2021,Producto 4,IPA,18,Can,$319.84 
5/11/2021,Producto 6,Ale,6,Bottle,"$4,047.04 "
5/11/2021,Producto 12,IPA,6,Bottle,$692.10 
5/11/2021,Producto 16,Variety,6,Can,$218.75 
5/11/2021,Producto 15,Main,1,can,$481.65 
5/11/2021,Producto 11,lager,18,Can,$279.86 
5/11/2021,Producto 3,lager,1,Bottle,$194.35 
5/11/2021,Producto 8,Light,6,Bottle,"$1,971.08 "
5/11/2021,Producto 9,Main,12,Bottle,"$4,460.93 "
5/11/2021,Producto 10,lager,12,Bottle,"$1,626.80 "
5/11/2021,Producto 7,Main,12,Can,"$1,077.83 "
5/11/2021,Producto 14,lager,6,Bottle,"$2,800.33 "
5/11/2021,Producto 2,Main,1,Can,$305.99 
5/11/2021,Producto 18,Variety,6,Bottle,$916.68 
5/11/2021,Producto 13,IPA,12,Bottle,$181.87 
6/11/2021,Producto 14,lager,6,Bottle,"$3,660.03 "
6/11/2021,Producto 1,Light,12,Can,$327.77 
6/11/2021,Producto 16,Variety,6,Can,$396.54 
6/11/2021,Producto 13,IPA,12,Bottle,$397.70 
6/11/2021,Producto 5,Variety,12,Bottle,"$6,541.40 "
6/11/2021,Producto 7,Main,12,Can,"$1,599.53 "
6/11/2021,Producto 4,IPA,18,Can,$519.74 
6/11/2021,Producto 3,lager,1,Bottle,$206.31 
6/11/2021,Producto 2,Main,1,Can,$390.76 
6/11/2021,Producto 19,lager,1,Can,$13.99 
6/11/2021,Producto 10,lager,12,Bottle,"$2,112.96 "
6/11/2021,Producto 18,Variety,6,Bottle,"$1,186.94 "
6/11/2021,Producto 11,lager,18,Can,$259.87 
6/11/2021,Producto 6,Ale,6,Bottle,"$6,439.87 "
6/11/2021,Producto 12,IPA,6,Bottle,$723.25 
6/11/2021,Producto 15,Main,1,can,$466.15 
6/11/2021,Producto 17,Variety,12,Can,"$1,934.69 "
6/11/2021,Producto 9,Main,12,Bottle,"$7,631.75 "
6/11/2021,Producto 8,Light,6,Bottle,"$2,736.66 "
7/11/2021,Producto 2,Main,1,Can,$342.90 
7/11/2021,Producto 15,Main,1,can,$346.24 
7/11/2021,Producto 12,IPA,6,Bottle,$418.31 
7/11/2021,Producto 18,Variety,6,Bottle,$917.68 
7/11/2021,Producto 3,lager,1,Bottle,$206.31 
7/11/2021,Producto 5,Variety,12,Bottle,"$2,745.05 "
7/11/2021,Producto 7,Main,12,Can,"$1,071.36 "
7/11/2021,Producto 6,Ale,6,Bottle,"$3,226.10 "
7/11/2021,Producto 9,Main,12,Bottle,"$3,959.29 "
7/11/2021,Producto 11,lager,18,Can,$179.91 
7/11/2021,Producto 4,IPA,18,Can,$299.85 
7/11/2021,Producto 10,lager,12,Bottle,"$1,258.09 "
7/11/2021,Producto 17,Variety,12,Can,"$1,278.15 "
7/11/2021,Producto 1,Light,12,Can,$135.91 
7/11/2021,Producto 8,Light,6,Bottle,"$1,552.60 "
7/11/2021,Producto 16,Variety,6,Can,$166.81 
7/11/2021,Producto 14,lager,6,Bottle,"$2,598.21 "
7/11/2021,Producto 13,IPA,12,Bottle,$171.87 
8/11/2021,Producto 8,Light,6,Bottle,"$1,010.75 "
8/11/2021,Producto 12,IPA,6,Bottle,$409.57 
8/11/2021,Producto 15,Main,1,can,$118.92 
8/11/2021,Producto 17,Variety,12,Can,$531.62 
8/11/2021,Producto 18,Variety,6,Bottle,$545.39 
8/11/2021,Producto 11,lager,18,Can,$79.96 
8/11/2021,Producto 13,IPA,12,Bottle,$105.93 
8/11/2021,Producto 7,Main,12,Can,$514.18 
8/11/2021,Producto 10,lager,12,Bottle,$843.36 
8/11/2021,Producto 4,IPA,18,Can,$139.93 
8/11/2021,Producto 3,lager,1,Bottle,$137.54 
8/11/2021,Producto 5,Variety,12,Bottle,"$1,737.76 "
8/11/2021,Producto 9,Main,12,Bottle,"$2,405.64 "
8/11/2021,Producto 14,lager,6,Bottle,"$1,521.84 "
8/11/2021,Producto 6,Ale,6,Bottle,"$2,061.62 "
8/11/2021,Producto 16,Variety,6,Can,$179.29 
8/11/2021,Producto 2,Main,1,Can,$193.75 
8/11/2021,Producto 1,Light,12,Can,$167.88 
9/11/2021,Producto 8,Light,6,Bottle,"$1,833.54 "
9/11/2021,Producto 12,IPA,6,Bottle,$911.02 
9/11/2021,Producto 9,Main,12,Bottle,"$4,957.51 "
9/11/2021,Producto 7,Main,12,Can,"$1,670.98 "
9/11/2021,Producto 11,lager,18,Can,$199.90 
9/11/2021,Producto 17,Variety,12,Can,"$1,373.06 "
9/11/2021,Producto 13,IPA,12,Bottle,$253.82 
9/11/2021,Producto 3,lager,1,Bottle,$316.94 
9/11/2021,Producto 5,Variety,12,Bottle,"$3,996.18 "
9/11/2021,Producto 1,Light,12,Can,$343.76 
9/11/2021,Producto 16,Variety,6,Can,$229.74 
9/11/2021,Producto 6,Ale,6,Bottle,"$3,943.32 "
9/11/2021,Producto 2,Main,1,Can,$519.33 
9/11/2021,Producto 10,lager,12,Bottle,"$1,516.90 "
9/11/2021,Producto 4,IPA,18,Can,$439.78 
9/11/2021,Producto 18,Variety,6,Bottle,"$1,173.20 "
9/11/2021,Producto 14,lager,6,Bottle,"$3,635.12 "
10/11/2021,Producto 12,IPA,6,Bottle,$521.46 
10/11/2021,Producto 2,Main,1,Can,$220.39 
10/11/2021,Producto 5,Variety,12,Bottle,"$1,890.78 "
10/11/2021,Producto 13,IPA,12,Bottle,$63.96 
10/11/2021,Producto 7,Main,12,Can,$913.44 
10/11/2021,Producto 17,Variety,12,Can,$638.60 
10/11/2021,Producto 15,Main,1,can,$177.19 
10/11/2021,Producto 14,lager,6,Bottle,"$1,762.11 "
10/11/2021,Producto 6,Ale,6,Bottle,"$2,466.39 "
10/11/2021,Producto 1,Light,12,Can,$239.85 
10/11/2021,Producto 9,Main,12,Bottle,"$2,265.56 "
10/11/2021,Producto 16,Variety,6,Can,$109.38 
10/11/2021,Producto 8,Light,6,Bottle,$928.19 
10/11/2021,Producto 4,IPA,18,Can,$179.91 
10/11/2021,Producto 18,Variety,6,Bottle,$560.41 
10/11/2021,Producto 3,lager,1,Bottle,$211.46 
10/11/2021,Producto 10,lager,12,Bottle,$565.65 
10/11/2021,Producto 11,lager,18,Can,$119.94 
11/11/2021,Producto 8,Light,6,Bottle,"$1,647.24 "
11/11/2021,Producto 7,Main,12,Can,"$1,124.81 "
11/11/2021,Producto 4,IPA,18,Can,$419.79 
11/11/2021,Producto 17,Variety,12,Can,$914.43 
11/11/2021,Producto 5,Variety,12,Bottle,"$1,978.73 "
11/11/2021,Producto 1,Light,12,Can,$271.83 
11/11/2021,Producto 9,Main,12,Bottle,"$2,977.41 "
11/11/2021,Producto 14,lager,6,Bottle,"$1,871.51 "
11/11/2021,Producto 12,IPA,6,Bottle,$542.44 
11/11/2021,Producto 6,Ale,6,Bottle,"$2,845.56 "
11/11/2021,Producto 3,lager,1,Bottle,$155.61 
11/11/2021,Producto 10,lager,12,Bottle,$793.51 
11/11/2021,Producto 11,lager,18,Can,$19.99 
11/11/2021,Producto 15,Main,1,can,$257.81 
11/11/2021,Producto 16,Variety,6,Can,$252.72 
11/11/2021,Producto 13,IPA,12,Bottle,$108.93 
11/11/2021,Producto 18,Variety,6,Bottle,$770.26 
11/11/2021,Producto 2,Main,1,Can,$293.24 
12/11/2021,Producto 18,Variety,6,Bottle,$955.49 
12/11/2021,Producto 9,Main,12,Bottle,"$4,334.24 "
12/11/2021,Producto 17,Variety,12,Can,"$1,214.24 "
12/11/2021,Producto 6,Ale,6,Bottle,"$3,963.35 "
12/11/2021,Producto 2,Main,1,Can,$447.83 
12/11/2021,Producto 10,lager,12,Bottle,"$1,031.36 "
12/11/2021,Producto 3,lager,1,Bottle,$207.48 
12/11/2021,Producto 5,Variety,12,Bottle,"$3,678.15 "
12/11/2021,Producto 16,Variety,6,Can,$234.74 
12/11/2021,Producto 1,Light,12,Can,$127.92 
12/11/2021,Producto 12,IPA,6,Bottle,$520.89 
12/11/2021,Producto 7,Main,12,Can,"$1,242.24 "
12/11/2021,Producto 11,lager,18,Can,$219.89 
12/11/2021,Producto 13,IPA,12,Bottle,$126.92 
12/11/2021,Producto 8,Light,6,Bottle,"$1,859.02 "
12/11/2021,Producto 15,Main,1,can,$474.69 
12/11/2021,Producto 14,lager,6,Bottle,"$2,977.14 "
12/11/2021,Producto 4,IPA,18,Can,$439.78 
13/11/2021,Producto 17,Variety,12,Can,"$1,409.12 "
13/11/2021,Producto 14,lager,6,Bottle,"$3,212.07 "
13/11/2021,Producto 9,Main,12,Bottle,"$4,622.50 "
13/11/2021,Producto 4,IPA,18,Can,$539.73 
13/11/2021,Producto 3,lager,1,Bottle,$207.48 
13/11/2021,Producto 18,Variety,6,Bottle,"$1,076.85 "
13/11/2021,Producto 6,Ale,6,Bottle,"$4,893.50 "
13/11/2021,Producto 12,IPA,6,Bottle,$603.39 
13/11/2021,Producto 16,Variety,6,Can,$336.80 
13/11/2021,Producto 13,IPA,12,Bottle,$156.90 
13/11/2021,Producto 2,Main,1,Can,$410.92 
13/11/2021,Producto 5,Variety,12,Bottle,"$4,454.65 "
13/11/2021,Producto 10,lager,12,Bottle,"$1,372.15 "
13/11/2021,Producto 7,Main,12,Can,"$1,285.22 "
13/11/2021,Producto 15,Main,1,can,$533.61 
13/11/2021,Producto 1,Light,12,Can,$223.86 
13/11/2021,Producto 11,lager,18,Can,$259.87 
13/11/2021,Producto 19,lager,1,Can,$15.99 
13/11/2021,Producto 8,Light,6,Bottle,"$2,506.31 "
14/11/2021,Producto 4,IPA,18,Can,$339.83 
14/11/2021,Producto 13,IPA,12,Bottle,$94.94 
14/11/2021,Producto 14,lager,6,Bottle,"$2,693.32 "
14/11/2021,Producto 3,lager,1,Bottle,$203.49 
14/11/2021,Producto 20,IPA,6,Bottle,$0.00 
14/11/2021,Producto 15,Main,1,can,$307.28 
14/11/2021,Producto 11,lager,18,Can,$239.88 
14/11/2021,Producto 17,Variety,12,Can,"$1,167.27 "
14/11/2021,Producto 8,Light,6,Bottle,"$2,036.95 "
14/11/2021,Producto 16,Variety,6,Can,$189.79 
14/11/2021,Producto 9,Main,12,Bottle,"$3,058.04 "
14/11/2021,Producto 5,Variety,12,Bottle,"$2,414.95 "
14/11/2021,Producto 2,Main,1,Can,$443.85 
14/11/2021,Producto 10,lager,12,Bottle,$888.95 
14/11/2021,Producto 12,IPA,6,Bottle,$466.27 
14/11/2021,Producto 1,Light,12,Can,$191.88 
14/11/2021,Producto 7,Main,12,Can,"$1,006.38 "
14/11/2021,Producto 6,Ale,6,Bottle,"$3,698.22 "
14/11/2021,Producto 18,Variety,6,Bottle,$779.17 
15/11/2021,Producto 3,lager,1,Bottle,$103.74 
15/11/2021,Producto 11,lager,18,Can,$79.96 
15/11/2021,Producto 15,Main,1,can,$215.33 
15/11/2021,Producto 16,Variety,6,Can,$181.80 
15/11/2021,Producto 9,Main,12,Bottle,"$1,914.77 "
15/11/2021,Producto 18,Variety,6,Bottle,$517.45 
15/11/2021,Producto 6,Ale,6,Bottle,"$2,237.22 "
15/11/2021,Producto 17,Variety,12,Can,$586.73 
15/11/2021,Producto 14,lager,6,Bottle,"$1,505.38 "
15/11/2021,Producto 7,Main,12,Can,$655.59 
15/11/2021,Producto 1,Light,12,Can,$95.94 
15/11/2021,Producto 8,Light,6,Bottle,$957.48 
15/11/2021,Producto 12,IPA,6,Bottle,$367.62 
15/11/2021,Producto 4,IPA,18,Can,$139.93 
15/11/2021,Producto 2,Main,1,Can,$200.46 
15/11/2021,Producto 10,lager,12,Bottle,$540.66 
15/11/2021,Producto 5,Variety,12,Bottle,"$1,310.16 "
15/11/2021,Producto 13,IPA,12,Bottle,$112.93 
16/11/2021,Producto 2,Main,1,Can,$196.49 
16/11/2021,Producto 17,Variety,12,Can,$577.64 
16/11/2021,Producto 10,lager,12,Bottle,$487.70 
16/11/2021,Producto 7,Main,12,Can,$715.06 
16/11/2021,Producto 8,Light,6,Bottle,"$1,117.32 "
16/11/2021,Producto 14,lager,6,Bottle,"$1,675.16 "
16/11/2021,Producto 13,IPA,12,Bottle,$79.95 
16/11/2021,Producto 6,Ale,6,Bottle,"$2,130.99 "
16/11/2021,Producto 18,Variety,6,Bottle,$684.26 
16/11/2021,Producto 15,Main,1,can,$125.90 
16/11/2021,Producto 4,IPA,18,Can,$139.93 
16/11/2021,Producto 12,IPA,6,Bottle,$458.53 
16/11/2021,Producto 5,Variety,12,Bottle,"$1,690.42 "
16/11/2021,Producto 16,Variety,6,Can,$136.35 
16/11/2021,Producto 3,lager,1,Bottle,$131.67 
16/11/2021,Producto 9,Main,12,Bottle,"$1,879.81 "
16/11/2021,Producto 1,Light,12,Can,$111.93 
16/11/2021,Producto 11,lager,18,Can,$159.92 
17/11/2021,Producto 18,Variety,6,Bottle,$515.93 
17/11/2021,Producto 4,IPA,18,Can,$319.84 
17/11/2021,Producto 12,IPA,6,Bottle,$322.67 
17/11/2021,Producto 3,lager,1,Bottle,$179.55 
17/11/2021,Producto 13,IPA,12,Bottle,$161.88 
17/11/2021,Producto 10,lager,12,Bottle,$943.32 
17/11/2021,Producto 2,Main,1,Can,$233.38 
17/11/2021,Producto 17,Variety,12,Can,$846.39 
17/11/2021,Producto 14,lager,6,Bottle,"$1,807.87 "
17/11/2021,Producto 7,Main,12,Can,$655.10 
17/11/2021,Producto 9,Main,12,Bottle,"$2,450.91 "
17/11/2021,Producto 6,Ale,6,Bottle,"$2,048.37 "
17/11/2021,Producto 8,Light,6,Bottle,"$1,092.84 "
17/11/2021,Producto 1,Light,12,Can,$247.81 
17/11/2021,Producto 15,Main,1,can,$173.86 
17/11/2021,Producto 16,Variety,6,Can,$166.81 
17/11/2021,Producto 5,Variety,12,Bottle,"$2,724.02 "
17/11/2021,Producto 11,lager,18,Can,$179.91 
18/11/2021,Producto 14,lager,6,Bottle,"$1,866.47 "
18/11/2021,Producto 16,Variety,6,Can,$198.78 
18/11/2021,Producto 18,Variety,6,Bottle,$772.35 
18/11/2021,Producto 2,Main,1,Can,$150.32 
18/11/2021,Producto 13,IPA,12,Bottle,$110.92 
18/11/2021,Producto 8,Light,6,Bottle,"$1,235.19 "
18/11/2021,Producto 15,Main,1,can,$268.81 
18/11/2021,Producto 17,Variety,12,Can,$766.47 
18/11/2021,Producto 11,lager,18,Can,$139.93 
18/11/2021,Producto 7,Main,12,Can,$910.96 
18/11/2021,Producto 10,lager,12,Bottle,"$1,044.25 "
18/11/2021,Producto 6,Ale,6,Bottle,"$2,737.78 "
18/11/2021,Producto 9,Main,12,Bottle,"$3,095.20 "
18/11/2021,Producto 3,lager,1,Bottle,$127.68 
18/11/2021,Producto 1,Light,12,Can,$91.93 
18/11/2021,Producto 5,Variety,12,Bottle,"$3,111.78 "
18/11/2021,Producto 4,IPA,18,Can,$339.83 
18/11/2021,Producto 12,IPA,6,Bottle,$494.27 
19/11/2021,Producto 18,Variety,6,Bottle,"$1,011.41 "
19/11/2021,Producto 8,Light,6,Bottle,"$2,228.11 "
19/11/2021,Producto 2,Main,1,Can,$308.59 
19/11/2021,Producto 20,IPA,6,Bottle,$1.70 
19/11/2021,Producto 7,Main,12,Can,"$1,441.09 "
19/11/2021,Producto 3,lager,1,Bottle,$179.55 
19/11/2021,Producto 12,IPA,6,Bottle,$647.72 
19/11/2021,Producto 9,Main,12,Bottle,"$4,705.82 "
19/11/2021,Producto 6,Ale,6,Bottle,"$4,462.97 "
19/11/2021,Producto 1,Light,12,Can,$379.72 
19/11/2021,Producto 17,Variety,12,Can,"$1,753.81 "
19/11/2021,Producto 19,lager,1,Can,$15.99 
19/11/2021,Producto 11,lager,18,Can,$239.88 
19/11/2021,Producto 10,lager,12,Bottle,"$1,744.74 "
19/11/2021,Producto 4,IPA,18,Can,$379.81 
19/11/2021,Producto 5,Variety,12,Bottle,"$4,966.99 "
19/11/2021,Producto 13,IPA,12,Bottle,$274.79 
19/11/2021,Producto 16,Variety,6,Can,$164.82 
19/11/2021,Producto 15,Main,1,can,$453.69 
19/11/2021,Producto 14,lager,6,Bottle,"$2,979.95 "
20/11/2021,Producto 2,Main,1,Can,$287.24 
20/11/2021,Producto 9,Main,12,Bottle,"$5,459.63 "
20/11/2021,Producto 12,IPA,6,Bottle,$664.08 
20/11/2021,Producto 16,Variety,6,Can,$313.65 
20/11/2021,Producto 14,lager,6,Bottle,"$3,390.91 "
20/11/2021,Producto 6,Ale,6,Bottle,"$5,203.61 "
20/11/2021,Producto 13,IPA,12,Bottle,$284.80 
20/11/2021,Producto 4,IPA,18,Can,$639.68 
20/11/2021,Producto 11,lager,18,Can,$379.81 
20/11/2021,Producto 3,lager,1,Bottle,$159.60 
20/11/2021,Producto 8,Light,6,Bottle,"$2,055.32 "
20/11/2021,Producto 17,Variety,12,Can,"$2,061.61 "
20/11/2021,Producto 7,Main,12,Can,"$1,262.24 "
20/11/2021,Producto 18,Variety,6,Bottle,"$1,129.46 "
20/11/2021,Producto 5,Variety,12,Bottle,"$6,930.12 "
20/11/2021,Producto 1,Light,12,Can,$275.80 
20/11/2021,Producto 15,Main,1,can,$474.66 
20/11/2021,Producto 10,lager,12,Bottle,"$1,840.72 "
21/11/2021,Producto 7,Main,12,Can,"$1,404.64 "
21/11/2021,Producto 9,Main,12,Bottle,"$3,923.36 "
21/11/2021,Producto 8,Light,6,Bottle,"$1,734.80 "
21/11/2021,Producto 1,Light,12,Can,$215.84 
21/11/2021,Producto 4,IPA,18,Can,$439.78 
21/11/2021,Producto 14,lager,6,Bottle,"$2,883.26 "
21/11/2021,Producto 17,Variety,12,Can,"$1,123.25 "
21/11/2021,Producto 5,Variety,12,Bottle,"$4,580.81 "
21/11/2021,Producto 10,lager,12,Bottle,"$1,742.25 "
21/11/2021,Producto 15,Main,1,can,$393.71 
21/11/2021,Producto 12,IPA,6,Bottle,$600.37 
21/11/2021,Producto 18,Variety,6,Bottle,$916.71 
21/11/2021,Producto 13,IPA,12,Bottle,$202.85 
21/11/2021,Producto 16,Variety,6,Can,$235.74 
21/11/2021,Producto 11,lager,18,Can,$199.90 
21/11/2021,Producto 3,lager,1,Bottle,$167.58 
21/11/2021,Producto 6,Ale,6,Bottle,"$4,238.92 "
21/11/2021,Producto 2,Main,1,Can,$256.02 
22/11/2021,Producto 13,IPA,12,Bottle,$197.86 
22/11/2021,Producto 14,lager,6,Bottle,"$2,421.38 "
22/11/2021,Producto 17,Variety,12,Can,"$1,061.26 "
22/11/2021,Producto 5,Variety,12,Bottle,"$3,901.75 "
22/11/2021,Producto 1,Light,12,Can,$239.83 
22/11/2021,Producto 3,lager,1,Bottle,$167.58 
22/11/2021,Producto 8,Light,6,Bottle,"$1,416.50 "
22/11/2021,Producto 7,Main,12,Can,$956.41 
22/11/2021,Producto 18,Variety,6,Bottle,$929.51 
22/11/2021,Producto 15,Main,1,can,$399.70 
22/11/2021,Producto 4,IPA,18,Can,$319.84 
22/11/2021,Producto 6,Ale,6,Bottle,"$3,102.96 "
22/11/2021,Producto 9,Main,12,Bottle,"$4,004.23 "
22/11/2021,Producto 16,Variety,6,Can,$324.14 
22/11/2021,Producto 2,Main,1,Can,$254.31 
22/11/2021,Producto 12,IPA,6,Bottle,$533.45 
22/11/2021,Producto 11,lager,18,Can,$239.88 
22/11/2021,Producto 10,lager,12,Bottle,"$1,074.72 "
23/11/2021,Producto 18,Variety,6,Bottle,"$1,053.86 "
23/11/2021,Producto 2,Main,1,Can,$221.45 
23/11/2021,Producto 13,IPA,12,Bottle,$253.82 
23/11/2021,Producto 1,Light,12,Can,$235.82 
23/11/2021,Producto 16,Variety,6,Can,$311.66 
23/11/2021,Producto 6,Ale,6,Bottle,"$4,601.30 "
23/11/2021,Producto 14,lager,6,Bottle,"$3,536.37 "
23/11/2021,Producto 11,lager,18,Can,$219.89 
23/11/2021,Producto 10,lager,12,Bottle,"$2,047.51 "
23/11/2021,Producto 7,Main,12,Can,"$1,628.01 "
23/11/2021,Producto 8,Light,6,Bottle,"$1,769.79 "
23/11/2021,Producto 3,lager,1,Bottle,$131.67 
23/11/2021,Producto 15,Main,1,can,$437.68 
23/11/2021,Producto 12,IPA,6,Bottle,$545.44 
23/11/2021,Producto 5,Variety,12,Bottle,"$5,716.91 "
23/11/2021,Producto 9,Main,12,Bottle,"$5,149.49 "
23/11/2021,Producto 17,Variety,12,Can,"$1,300.13 "
23/11/2021,Producto 4,IPA,18,Can,$459.77 
24/11/2021,Producto 15,Main,1,can,$912.34 
