,date,brand,sales,Campaign,date_id
572,2021-04-11,Producto 4,219.89,Before,32
573,2021-04-11,Producto 12,516.3,Before,32
574,2021-04-11,Producto 16,101.39,Before,32
575,2021-04-11,Producto 13,121.91,Before,32
576,2021-04-11,Producto 3,152.49,Before,32
577,2021-04-11,Producto 8,1169.4,Before,32
578,2021-04-11,Producto 1,291.79,Before,32
579,2021-04-11,Producto 2,206.35,Before,32
580,2021-04-11,Producto 6,2641.09,Before,32
581,2021-04-11,Producto 11,139.93,Before,32
582,2021-05-11,Producto 17,1334.1,Before,33
583,2021-05-11,Producto 5,4211.0,Before,33
584,2021-05-11,Producto 1,167.88,Before,33
585,2021-05-11,Producto 4,319.84,Before,33
586,2021-05-11,Producto 6,4047.04,Before,33
587,2021-05-11,Producto 12,692.1,Before,33
588,2021-05-11,Producto 16,218.75,Before,33
589,2021-05-11,Producto 15,481.65,Before,33
590,2021-05-11,Producto 11,279.86,Before,33
591,2021-05-11,Producto 3,194.35,Before,33
592,2021-05-11,Producto 8,1971.08,Before,33
593,2021-05-11,Producto 9,4460.93,Before,33
594,2021-05-11,Producto 10,1626.8,Before,33
595,2021-05-11,Producto 7,1077.83,Before,33
596,2021-05-11,Producto 14,2800.33,Before,33
597,2021-05-11,Producto 2,305.99,Before,33
598,2021-05-11,Producto 18,916.68,Before,33
599,2021-05-11,Producto 13,181.87,Before,33
600,2021-06-11,Producto 14,3660.03,Before,34
601,2021-06-11,Producto 1,327.77,Before,34
602,2021-06-11,Producto 16,396.54,Before,34
603,2021-06-11,Producto 13,397.7,Before,34
604,2021-06-11,Producto 5,6541.4,Before,34
605,2021-06-11,Producto 7,1599.53,Before,34
606,2021-06-11,Producto 4,519.74,Before,34
607,2021-06-11,Producto 3,206.31,Before,34
608,2021-06-11,Producto 2,390.76,Before,34
609,2021-06-11,Producto 19,13.99,Before,34
610,2021-06-11,Producto 10,2112.96,Before,34
611,2021-06-11,Producto 18,1186.94,Before,34
612,2021-06-11,Producto 11,259.87,Before,34
613,2021-06-11,Producto 6,6439.87,Before,34
614,2021-06-11,Producto 12,723.25,Before,34
615,2021-06-11,Producto 15,466.15,Before,34
616,2021-06-11,Producto 17,1934.69,Before,34
617,2021-06-11,Producto 9,7631.75,Before,34
618,2021-06-11,Producto 8,2736.66,Before,34
619,2021-07-11,Producto 2,342.9,Before,35
620,2021-07-11,Producto 15,346.24,Before,35
621,2021-07-11,Producto 12,418.31,Before,35
622,2021-07-11,Producto 18,917.68,Before,35
623,2021-07-11,Producto 3,206.31,Before,35
624,2021-07-11,Producto 5,2745.05,Before,35
625,2021-07-11,Producto 7,1071.36,Before,35
626,2021-07-11,Producto 6,3226.1,Before,35
627,2021-07-11,Producto 9,3959.29,Before,35
628,2021-07-11,Producto 11,179.91,Before,35
629,2021-07-11,Producto 4,299.85,Before,35
630,2021-07-11,Producto 10,1258.09,Before,35
631,2021-07-11,Producto 17,1278.15,Before,35
632,2021-07-11,Producto 1,135.91,Before,35
633,2021-07-11,Producto 8,1552.6,Before,35
634,2021-07-11,Producto 16,166.81,Before,35
635,2021-07-11,Producto 14,2598.21,Before,35
636,2021-07-11,Producto 13,171.87,Before,35
637,2021-08-11,Producto 8,1010.75,Before,36
638,2021-08-11,Producto 12,409.57,Before,36
639,2021-08-11,Producto 15,118.92,Before,36
640,2021-08-11,Producto 17,531.62,Before,36
641,2021-08-11,Producto 18,545.39,Before,36
642,2021-08-11,Producto 11,79.96,Before,36
643,2021-08-11,Producto 13,105.93,Before,36
644,2021-08-11,Producto 7,514.18,Before,36
645,2021-08-11,Producto 10,843.36,Before,36
646,2021-08-11,Producto 4,139.93,Before,36
647,2021-08-11,Producto 3,137.54,Before,36
648,2021-08-11,Producto 5,1737.76,Before,36
649,2021-08-11,Producto 9,2405.64,Before,36
650,2021-08-11,Producto 14,1521.84,Before,36
651,2021-08-11,Producto 6,2061.62,Before,36
652,2021-08-11,Producto 16,179.29,Before,36
653,2021-08-11,Producto 2,193.75,Before,36
654,2021-08-11,Producto 1,167.88,Before,36
655,2021-09-11,Producto 8,1833.54,Before,37
656,2021-09-11,Producto 12,911.02,Before,37
657,2021-09-11,Producto 9,4957.51,Before,37
658,2021-09-11,Producto 7,1670.98,Before,37
659,2021-09-11,Producto 11,199.9,Before,37
660,2021-09-11,Producto 17,1373.06,Before,37
661,2021-09-11,Producto 13,253.82,Before,37
662,2021-09-11,Producto 3,316.94,Before,37
663,2021-09-11,Producto 5,3996.18,Before,37
664,2021-09-11,Producto 1,343.76,Before,37
665,2021-09-11,Producto 16,229.74,Before,37
666,2021-09-11,Producto 6,3943.32,Before,37
667,2021-09-11,Producto 2,519.33,Before,37
668,2021-09-11,Producto 10,1516.9,Before,37
669,2021-09-11,Producto 4,439.78,Before,37
670,2021-09-11,Producto 18,1173.2,Before,37
671,2021-09-11,Producto 14,3635.12,Before,37
672,2021-10-11,Producto 12,521.46,Before,38
673,2021-10-11,Producto 2,220.39,Before,38
674,2021-10-11,Producto 5,1890.78,Before,38
675,2021-10-11,Producto 13,63.96,Before,38
676,2021-10-11,Producto 7,913.44,Before,38
677,2021-10-11,Producto 17,638.6,Before,38
678,2021-10-11,Producto 15,177.19,Before,38
679,2021-10-11,Producto 14,1762.11,Before,38
680,2021-10-11,Producto 6,2466.39,Before,38
681,2021-10-11,Producto 1,239.85,Before,38
682,2021-10-11,Producto 9,2265.56,Before,38
683,2021-10-11,Producto 16,109.38,Before,38
684,2021-10-11,Producto 8,928.19,Before,38
685,2021-10-11,Producto 4,179.91,Before,38
686,2021-10-11,Producto 18,560.41,Before,38
687,2021-10-11,Producto 3,211.46,Before,38
688,2021-10-11,Producto 10,565.65,Before,38
689,2021-10-11,Producto 11,119.94,Before,38
690,2021-11-11,Producto 8,1647.24,Before,39
691,2021-11-11,Producto 7,1124.81,Before,39
692,2021-11-11,Producto 4,419.79,Before,39
693,2021-11-11,Producto 17,914.43,Before,39
694,2021-11-11,Producto 5,1978.73,Before,39
695,2021-11-11,Producto 1,271.83,Before,39
696,2021-11-11,Producto 9,2977.41,Before,39
697,2021-11-11,Producto 14,1871.51,Before,39
698,2021-11-11,Producto 12,542.44,Before,39
699,2021-11-11,Producto 6,2845.56,Before,39
700,2021-11-11,Producto 3,155.61,Before,39
701,2021-11-11,Producto 10,793.51,Before,39
702,2021-11-11,Producto 11,19.99,Before,39
703,2021-11-11,Producto 15,257.81,Before,39
704,2021-11-11,Producto 16,252.72,Before,39
705,2021-11-11,Producto 13,108.93,Before,39
706,2021-11-11,Producto 18,770.26,Before,39
707,2021-11-11,Producto 2,293.24,Before,39
708,2021-12-11,Producto 18,955.49,Before,40
709,2021-12-11,Producto 9,4334.24,Before,40
710,2021-12-11,Producto 17,1214.24,Before,40
711,2021-12-11,Producto 6,3963.35,Before,40
712,2021-12-11,Producto 2,447.83,Before,40
713,2021-12-11,Producto 10,1031.36,Before,40
714,2021-12-11,Producto 3,207.48,Before,40
715,2021-12-11,Producto 5,3678.15,Before,40
716,2021-12-11,Producto 16,234.74,Before,40
717,2021-12-11,Producto 1,127.92,Before,40
718,2021-12-11,Producto 12,520.89,Before,40
719,2021-12-11,Producto 7,1242.24,Before,40
720,2021-12-11,Producto 11,219.89,Before,40
721,2021-12-11,Producto 13,126.92,Before,40
722,2021-12-11,Producto 8,1859.02,Before,40
723,2021-12-11,Producto 15,474.69,Before,40
724,2021-12-11,Producto 14,2977.14,Before,40
725,2021-12-11,Producto 4,439.78,Before,40
726,2021-11-13,Producto 17,1409.12,Before,41
727,2021-11-13,Producto 14,3212.07,Before,41
728,2021-11-13,Producto 9,4622.5,Before,41
729,2021-11-13,Producto 4,539.73,Before,41
730,2021-11-13,Producto 3,207.48,Before,41
731,2021-11-13,Producto 18,1076.85,Before,41
732,2021-11-13,Producto 6,4893.5,Before,41
733,2021-11-13,Producto 12,603.39,Before,41
734,2021-11-13,Producto 16,336.8,Before,41
735,2021-11-13,Producto 13,156.9,Before,41
736,2021-11-13,Producto 2,410.92,Before,41
737,2021-11-13,Producto 5,4454.65,Before,41
738,2021-11-13,Producto 10,1372.15,Before,41
739,2021-11-13,Producto 7,1285.22,Before,41
740,2021-11-13,Producto 15,533.61,Before,41
741,2021-11-13,Producto 1,223.86,Before,41
742,2021-11-13,Producto 11,259.87,Before,41
743,2021-11-13,Producto 19,15.99,Before,41
744,2021-11-13,Producto 8,2506.31,Before,41
745,2021-11-14,Producto 4,339.83,Before,42
746,2021-11-14,Producto 13,94.94,Before,42
747,2021-11-14,Producto 14,2693.32,Before,42
748,2021-11-14,Producto 3,203.49,Before,42
749,2021-11-14,Producto 20,0.0,Before,42
750,2021-11-14,Producto 15,307.28,Before,42
751,2021-11-14,Producto 11,239.88,Before,42
752,2021-11-14,Producto 17,1167.27,Before,42
753,2021-11-14,Producto 8,2036.95,Before,42
754,2021-11-14,Producto 16,189.79,Before,42
755,2021-11-14,Producto 9,3058.04,Before,42
756,2021-11-14,Producto 5,2414.95,Before,42
757,2021-11-14,Producto 2,443.85,Before,42
758,2021-11-14,Producto 10,888.95,Before,42
759,2021-11-14,Producto 12,466.27,Before,42
760,2021-11-14,Producto 1,191.88,Before,42
761,2021-11-14,Producto 7,1006.38,Before,42
762,2021-11-14,Producto 6,3698.22,Before,42
763,2021-11-14,Producto 18,779.17,Before,42
764,2021-11-15,Producto 3,103.74,Before,43
765,2021-11-15,Producto 11,79.96,Before,43
766,2021-11-15,Producto 15,215.33,Before,43
767,2021-11-15,Producto 16,181.8,Before,43
768,2021-11-15,Producto 9,1914.77,Before,43
769,2021-11-15,Producto 18,517.45,Before,43
770,2021-11-15,Producto 6,2237.22,Before,43
771,2021-11-15,Producto 17,586.73,Before,43
772,2021-11-15,Producto 14,1505.38,Before,43
773,2021-11-15,Producto 7,655.59,Before,43
774,2021-11-15,Producto 1,95.94,Before,43
775,2021-11-15,Producto 8,957.48,Before,43
776,2021-11-15,Producto 12,367.62,Before,43
777,2021-11-15,Producto 4,139.93,Before,43
778,2021-11-15,Producto 2,200.46,Before,43
779,2021-11-15,Producto 10,540.66,Before,43
780,2021-11-15,Producto 5,1310.16,Before,43
781,2021-11-15,Producto 13,112.93,Before,43
782,2021-11-16,Producto 2,196.49,Before,44
783,2021-11-16,Producto 17,577.64,Before,44
784,2021-11-16,Producto 10,487.7,Before,44
785,2021-11-16,Producto 7,715.06,Before,44
786,2021-11-16,Producto 8,1117.32,Before,44
787,2021-11-16,Producto 14,1675.16,Before,44
788,2021-11-16,Producto 13,79.95,Before,44
789,2021-11-16,Producto 6,2130.99,Before,44
790,2021-11-16,Producto 18,684.26,Before,44
791,2021-11-16,Producto 15,125.9,Before,44
792,2021-11-16,Producto 4,139.93,Before,44
793,2021-11-16,Producto 12,458.53,Before,44
794,2021-11-16,Producto 5,1690.42,Before,44
795,2021-11-16,Producto 16,136.35,Before,44
796,2021-11-16,Producto 3,131.67,Before,44
797,2021-11-16,Producto 9,1879.81,Before,44
798,2021-11-16,Producto 1,111.93,Before,44
799,2021-11-16,Producto 11,159.92,Before,44
800,2021-11-17,Producto 18,515.93,Before,45
801,2021-11-17,Producto 4,319.84,Before,45
802,2021-11-17,Producto 12,322.67,Before,45
803,2021-11-17,Producto 3,179.55,Before,45
804,2021-11-17,Producto 13,161.88,Before,45
805,2021-11-17,Producto 10,943.32,Before,45
806,2021-11-17,Producto 2,233.38,Before,45
807,2021-11-17,Producto 17,846.39,Before,45
808,2021-11-17,Producto 14,1807.87,Before,45
809,2021-11-17,Producto 7,655.1,Before,45
810,2021-11-17,Producto 9,2450.91,Before,45
811,2021-11-17,Producto 6,2048.37,Before,45
812,2021-11-17,Producto 8,1092.84,Before,45
813,2021-11-17,Producto 1,247.81,Before,45
814,2021-11-17,Producto 15,173.86,Before,45
815,2021-11-17,Producto 16,166.81,Before,45
816,2021-11-17,Producto 5,2724.02,Before,45
817,2021-11-17,Producto 11,179.91,Before,45
818,2021-11-18,Producto 14,1866.47,Before,46
819,2021-11-18,Producto 16,198.78,Before,46
820,2021-11-18,Producto 18,772.35,Before,46
821,2021-11-18,Producto 2,150.32,Before,46
822,2021-11-18,Producto 13,110.92,Before,46
823,2021-11-18,Producto 8,1235.19,Before,46
824,2021-11-18,Producto 15,268.81,Before,46
825,2021-11-18,Producto 17,766.47,Before,46
826,2021-11-18,Producto 11,139.93,Before,46
827,2021-11-18,Producto 7,910.96,Before,46
828,2021-11-18,Producto 10,1044.25,Before,46
829,2021-11-18,Producto 6,2737.78,Before,46
830,2021-11-18,Producto 9,3095.2,Before,46
831,2021-11-18,Producto 3,127.68,Before,46
832,2021-11-18,Producto 1,91.93,Before,46
833,2021-11-18,Producto 5,3111.78,Before,46
834,2021-11-18,Producto 4,339.83,Before,46
835,2021-11-18,Producto 12,494.27,Before,46
836,2021-11-19,Producto 18,1011.41,Before,47
837,2021-11-19,Producto 8,2228.11,Before,47
838,2021-11-19,Producto 2,308.59,Before,47
839,2021-11-19,Producto 20,1.7,Before,47
840,2021-11-19,Producto 7,1441.09,Before,47
841,2021-11-19,Producto 3,179.55,Before,47
842,2021-11-19,Producto 12,647.72,Before,47
843,2021-11-19,Producto 9,4705.82,Before,47
844,2021-11-19,Producto 6,4462.97,Before,47
845,2021-11-19,Producto 1,379.72,Before,47
846,2021-11-19,Producto 17,1753.81,Before,47
847,2021-11-19,Producto 19,15.99,Before,47
848,2021-11-19,Producto 11,239.88,Before,47
849,2021-11-19,Producto 10,1744.74,Before,47
850,2021-11-19,Producto 4,379.81,Before,47
851,2021-11-19,Producto 5,4966.99,Before,47
852,2021-11-19,Producto 13,274.79,Before,47
853,2021-11-19,Producto 16,164.82,Before,47
854,2021-11-19,Producto 15,453.69,Before,47
855,2021-11-19,Producto 14,2979.95,Before,47
856,2021-11-20,Producto 2,287.24,Before,48
857,2021-11-20,Producto 9,5459.63,Before,48
858,2021-11-20,Producto 12,664.08,Before,48
859,2021-11-20,Producto 16,313.65,Before,48
860,2021-11-20,Producto 14,3390.91,Before,48
861,2021-11-20,Producto 6,5203.61,Before,48
862,2021-11-20,Producto 13,284.8,Before,48
863,2021-11-20,Producto 4,639.68,Before,48
864,2021-11-20,Producto 11,379.81,Before,48
865,2021-11-20,Producto 3,159.6,Before,48
866,2021-11-20,Producto 8,2055.32,Before,48
867,2021-11-20,Producto 17,2061.61,Before,48
868,2021-11-20,Producto 7,1262.24,Before,48
869,2021-11-20,Producto 18,1129.46,Before,48
870,2021-11-20,Producto 5,6930.12,Before,48
871,2021-11-20,Producto 1,275.8,Before,48
872,2021-11-20,Producto 15,474.66,Before,48
873,2021-11-20,Producto 10,1840.72,Before,48
874,2021-11-21,Producto 7,1404.64,Before,49
875,2021-11-21,Producto 9,3923.36,Before,49
876,2021-11-21,Producto 8,1734.8,Before,49
877,2021-11-21,Producto 1,215.84,Before,49
878,2021-11-21,Producto 4,439.78,Before,49
879,2021-11-21,Producto 14,2883.26,Before,49
880,2021-11-21,Producto 17,1123.25,Before,49
881,2021-11-21,Producto 5,4580.81,Before,49
882,2021-11-21,Producto 10,1742.25,Before,49
883,2021-11-21,Producto 15,393.71,Before,49
884,2021-11-21,Producto 12,600.37,Before,49
885,2021-11-21,Producto 18,916.71,Before,49
886,2021-11-21,Producto 13,202.85,Before,49
887,2021-11-21,Producto 16,235.74,Before,49
888,2021-11-21,Producto 11,199.9,Before,49
889,2021-11-21,Producto 3,167.58,Before,49
890,2021-11-21,Producto 6,4238.92,Before,49
891,2021-11-21,Producto 2,256.02,Before,49
892,2021-11-22,Producto 13,197.86,Before,50
893,2021-11-22,Producto 14,2421.38,Before,50
894,2021-11-22,Producto 17,1061.26,Before,50
895,2021-11-22,Producto 5,3901.75,Before,50
896,2021-11-22,Producto 1,239.83,Before,50
897,2021-11-22,Producto 3,167.58,Before,50
898,2021-11-22,Producto 8,1416.5,Before,50
899,2021-11-22,Producto 7,956.41,Before,50
900,2021-11-22,Producto 18,929.51,Before,50
901,2021-11-22,Producto 15,399.7,Before,50
902,2021-11-22,Producto 4,319.84,Before,50
903,2021-11-22,Producto 6,3102.96,Before,50
904,2021-11-22,Producto 9,4004.23,Before,50
905,2021-11-22,Producto 16,324.14,Before,50
906,2021-11-22,Producto 2,254.31,Before,50
907,2021-11-22,Producto 12,533.45,Before,50
908,2021-11-22,Producto 11,239.88,Before,50
909,2021-11-22,Producto 10,1074.72,Before,50
910,2021-11-23,Producto 18,1053.86,Before,51
911,2021-11-23,Producto 2,221.45,Before,51
912,2021-11-23,Producto 13,253.82,Before,51
913,2021-11-23,Producto 1,235.82,Before,51
914,2021-11-23,Producto 16,311.66,Before,51
915,2021-11-23,Producto 6,4601.3,Before,51
916,2021-11-23,Producto 14,3536.37,Before,51
917,2021-11-23,Producto 11,219.89,Before,51
918,2021-11-23,Producto 10,2047.51,Before,51
919,2021-11-23,Producto 7,1628.01,Before,51
920,2021-11-23,Producto 8,1769.79,Before,51
921,2021-11-23,Producto 3,131.67,Before,51
922,2021-11-23,Producto 15,437.68,Before,51
923,2021-11-23,Producto 12,545.44,Before,51
924,2021-11-23,Producto 5,5716.91,Before,51
925,2021-11-23,Producto 9,5149.49,Before,51
926,2021-11-23,Producto 17,1300.13,Before,51
927,2021-11-23,Producto 4,459.77,Before,51
928,2021-11-24,Producto 15,912.34,Before,52
929,2021-11-24,Producto 16,394.06,Before,52
930,2021-11-24,Producto 13,381.73,Before,52
931,2021-11-24,Producto 5,10629.29,Before,52
932,2021-11-24,Producto 14,5717.11,Before,52
933,2021-11-24,Producto 19,15.99,Before,52
934,2021-11-24,Producto 10,2881.47,Before,52
935,2021-11-24,Producto 9,8979.31,Before,52
936,2021-11-24,Producto 1,519.63,Before,52
937,2021-11-24,Producto 12,925.05,Before,52
938,2021-11-24,Producto 11,379.81,Before,52
939,2021-11-24,Producto 4,659.67,Before,52
940,2021-11-24,Producto 8,2832.0,Before,52
941,2021-11-24,Producto 2,383.0,Before,52
942,2021-11-24,Producto 7,2459.49,Before,52
943,2021-11-24,Producto 6,7623.25,Before,52
944,2021-11-24,Producto 17,2380.32,Before,52
945,2021-11-24,Producto 3,195.51,Before,52
946,2021-11-24,Producto 18,1894.82,Before,52
947,2021-11-25,Producto 12,834.15,Before,53
948,2021-11-25,Producto 10,2418.37,Before,53
949,2021-11-25,Producto 17,1638.88,Before,53
950,2021-11-25,Producto 2,312.18,Before,53
951,2021-11-25,Producto 1,371.73,Before,53
952,2021-11-25,Producto 6,6123.58,Before,53
953,2021-11-25,Producto 13,196.86,Before,53
954,2021-11-25,Producto 4,479.76,Before,53
955,2021-11-25,Producto 18,1251.16,Before,53
956,2021-11-25,Producto 8,2499.87,Before,53
957,2021-11-25,Producto 11,279.86,Before,53
958,2021-11-25,Producto 5,7507.9,Before,53
959,2021-11-25,Producto 3,207.48,Before,53
960,2021-11-25,Producto 9,7125.37,Before,53
961,2021-11-25,Producto 7,1556.07,Before,53
962,2021-11-25,Producto 16,118.37,Before,53
963,2021-11-25,Producto 15,241.81,Before,53
964,2021-11-25,Producto 14,3917.1,Before,53
965,2021-11-26,Producto 14,2338.0,Before,54
966,2021-11-26,Producto 17,1184.19,Before,54
967,2021-11-26,Producto 3,163.59,Before,54
968,2021-11-26,Producto 13,203.86,Before,54
969,2021-11-26,Producto 16,219.26,Before,54
970,2021-11-26,Producto 5,3872.3,Before,54
971,2021-11-26,Producto 1,299.78,Before,54
972,2021-11-26,Producto 6,3390.4,Before,54
973,2021-11-26,Producto 15,383.74,Before,54
974,2021-11-26,Producto 9,3442.7,Before,54
975,2021-11-26,Producto 2,226.39,Before,54
976,2021-11-26,Producto 12,461.53,Before,54
977,2021-11-26,Producto 8,1292.41,Before,54
978,2021-11-26,Producto 11,199.9,Before,54
979,2021-11-26,Producto 7,891.46,Before,54
980,2021-11-26,Producto 18,799.24,Before,54
981,2021-11-26,Producto 10,1501.94,Before,54
982,2021-11-26,Producto 4,379.81,Before,54
983,2021-11-27,Producto 4,199.9,Before,55
984,2021-11-27,Producto 11,199.9,Before,55
985,2021-11-27,Producto 5,4012.22,Before,55
986,2021-11-27,Producto 10,1666.29,Before,55
987,2021-11-27,Producto 8,1737.95,Before,55
988,2021-11-27,Producto 18,823.63,Before,55
989,2021-11-27,Producto 3,139.65,Before,55
990,2021-11-27,Producto 15,243.82,Before,55
991,2021-11-27,Producto 2,281.23,Before,55
992,2021-11-27,Producto 16,188.79,Before,55
993,2021-11-27,Producto 7,1120.31,Before,55
994,2021-11-27,Producto 1,327.79,Before,55
995,2021-11-27,Producto 6,3722.43,Before,55
996,2021-11-27,Producto 13,137.9,Before,55
997,2021-11-27,Producto 9,4062.27,Before,55
998,2021-11-27,Producto 12,592.39,Before,55
999,2021-11-27,Producto 14,2495.84,Before,55
1000,2021-11-27,Producto 17,836.41,Before,55
1001,2021-11-28,Producto 18,823.28,Before,56
1002,2021-11-28,Producto 21,15.98,Before,56
1003,2021-11-28,Producto 7,738.54,Before,56
1004,2021-11-28,Producto 6,2877.03,Before,56
1005,2021-11-28,Producto 11,179.91,Before,56
1006,2021-11-28,Producto 15,242.83,Before,56
1007,2021-11-28,Producto 12,525.46,Before,56
1008,2021-11-28,Producto 1,107.93,Before,56
1009,2021-11-28,Producto 13,150.89,Before,56
1010,2021-11-28,Producto 3,155.61,Before,56
